ano,mes,data,plataforma,perfil,categoria,tipo_conteudo,seguidores,curtidas,comentarios,compartilhamentos,visualizacoes,alcance,taxa_engajamento,horario_publicacao
2015,7,2015-07-01,TikTok,GamesBR,Games,Carrossel,514286,13570,417,3761,1576054,1467739,8.53,21:00
2015,7,2015-07-01,TikTok,EducaOnline,Educação,Vídeo,824448,59640,3323,1026,1268402,1183010,2.81,18:00
2015,7,2015-07-01,TikTok,GamesBR,Games,Live,905348,43930,673,7102,1374084,493886,10.17,21:00
2015,7,2015-07-01,Instagram,GamesBR,Tecnologia,Carrossel,764172,15558,641,8615,1036120,1273191,4.16,08:00
2015,7,2015-07-01,X,EducaOnline,Tecnologia,Stories,326801,64397,2576,9956,394201,1513143,1.3,21:00
2015,7,2015-07-01,X,GamesBR,Entretenimento,Stories,732924,23042,3887,1637,808900,1807963,7.61,12:00
2015,7,2015-07-01,Instagram,GamesBR,Educação,Carrossel,330648,7115,1718,4067,585964,570399,3.92,18:00
2015,7,2015-07-01,TikTok,ModaHoje,Entretenimento,Stories,688652,39882,814,2801,1608429,478465,11.46,21:00
2015,7,2015-07-01,Facebook,EducaOnline,Entretenimento,Live,808315,79615,1885,2321,148427,600965,3.19,21:00
2015,7,2015-07-01,Facebook,ModaHoje,Tecnologia,Vídeo,983704,11686,3573,5538,744734,553684,8.49,12:00
2015,7,2015-07-01,LinkedIn,GamesBR,Games,Live,252372,8158,1599,2110,1968366,1752053,5.3,21:00
2015,7,2015-07-01,LinkedIn,GamesBR,Tecnologia,Carrossel,26842,19365,360,6354,1688102,1264341,8.86,21:00
2015,7,2015-07-01,LinkedIn,ModaHoje,Tecnologia,Imagem,501893,14457,2352,4442,497240,56853,3.56,18:00
2015,7,2015-07-01,Instagram,ModaHoje,Games,Live,981176,68617,2751,9524,14701,282248,11.81,12:00
2015,7,2015-07-01,LinkedIn,TechBrasil,Tecnologia,Live,470943,76877,4725,8323,531134,990126,6.27,08:00
2015,7,2015-07-01,X,ModaHoje,Games,Vídeo,399863,5320,325,5438,1275876,880705,7.92,12:00
2015,7,2015-07-01,X,EducaOnline,Games,Stories,770506,6947,2124,5727,620613,2269351,2.17,08:00
2015,7,2015-07-01,TikTok,TechBrasil,Tecnologia,Vídeo,276176,17164,559,3981,1543401,118669,11.97,21:00
2015,7,2015-07-01,TikTok,GamesBR,Entretenimento,Vídeo,807050,18763,2940,3084,1105436,1562772,0.57,08:00
2015,7,2015-07-01,TikTok,EducaOnline,Tecnologia,Carrossel,362441,31754,3443,6193,1776260,937360,2.17,18:00
2015,7,2015-07-01,Instagram,TechBrasil,Tecnologia,Vídeo,493217,47766,1536,6875,864922,2481845,9.93,21:00
2015,7,2015-07-01,Facebook,EducaOnline,Educação,Carrossel,56272,17398,2464,8666,1205533,1639816,6.48,18:00
2015,7,2015-07-01,TikTok,EducaOnline,Educação,Live,213823,76101,2039,506,1781378,2237648,8.56,08:00
2015,7,2015-07-01,Instagram,EducaOnline,Games,Vídeo,405961,6009,2989,9140,1939741,1212273,2.28,12:00
2015,7,2015-07-01,X,TechBrasil,Games,Imagem,219224,10422,4842,7923,1359664,1441758,7.87,08:00
2015,7,2015-07-01,X,GamesBR,Games,Carrossel,702835,15570,203,5895,1572320,2018129,0.68,18:00
2015,7,2015-07-01,YouTube,EducaOnline,Educação,Carrossel,115967,17573,4819,5560,346370,1983209,7.37,21:00
2015,7,2015-07-01,X,EducaOnline,Games,Imagem,767178,43144,4011,4672,1636373,2121569,6.46,18:00
2015,7,2015-07-01,TikTok,TechBrasil,Entretenimento,Stories,455036,22535,1913,7501,1190484,223204,8.89,21:00
2015,7,2015-07-01,LinkedIn,ModaHoje,Entretenimento,Vídeo,804222,28245,1611,8880,346610,1405488,8.06,08:00
2015,7,2015-07-01,Facebook,EducaOnline,Educação,Vídeo,452448,56762,747,1953,1213215,734849,2.87,18:00
2015,8,2015-08-01,Facebook,ModaHoje,Games,Live,791552,51372,4539,2472,622478,621177,2.54,21:00
2015,8,2015-08-01,LinkedIn,GamesBR,Educação,Stories,662124,13749,4146,5997,41959,1050311,5.7,08:00
2015,8,2015-08-01,TikTok,TechBrasil,Tecnologia,Imagem,536234,74566,4958,1169,516979,1982654,4.2,18:00
2015,8,2015-08-01,TikTok,EducaOnline,Educação,Imagem,55452,23102,2935,7225,13782,1536430,6.29,08:00
2015,8,2015-08-01,TikTok,TechBrasil,Tecnologia,Live,613641,27935,1552,3862,1777896,2060138,5.52,18:00
2015,8,2015-08-01,LinkedIn,GamesBR,Educação,Carrossel,1424,52599,594,6629,1696726,2278557,5.78,21:00
2015,8,2015-08-01,Instagram,EducaOnline,Tecnologia,Imagem,581802,19107,436,1505,242441,1283653,2.08,21:00
2015,8,2015-08-01,Facebook,TechBrasil,Entretenimento,Stories,181174,52283,336,2272,1936910,2211784,8.08,08:00
2015,8,2015-08-01,LinkedIn,ModaHoje,Tecnologia,Vídeo,728384,63232,4270,6179,130018,243338,8.96,21:00
2015,8,2015-08-01,YouTube,TechBrasil,Entretenimento,Imagem,717752,79467,861,6342,1154415,676364,4.31,21:00
2015,8,2015-08-01,Instagram,TechBrasil,Tecnologia,Live,72671,77669,4385,3453,458077,864108,2.1,18:00
2015,8,2015-08-01,YouTube,GamesBR,Educação,Live,401903,37782,3728,6479,315993,351418,7.28,12:00
2015,8,2015-08-01,LinkedIn,ModaHoje,Entretenimento,Vídeo,201508,72219,1211,7641,381003,1561111,2.85,18:00
2015,8,2015-08-01,TikTok,EducaOnline,Educação,Carrossel,558094,16193,546,7694,1781688,465970,7.36,08:00
2015,8,2015-08-01,LinkedIn,TechBrasil,Entretenimento,Carrossel,340684,45464,3898,6029,1245622,1921869,1.25,12:00
2015,8,2015-08-01,Instagram,GamesBR,Educação,Carrossel,711681,51556,1542,4151,1884886,774671,6.0,08:00
2015,8,2015-08-01,Instagram,TechBrasil,Entretenimento,Carrossel,584715,25975,2881,3158,732672,2057919,5.28,18:00
2015,8,2015-08-01,Instagram,GamesBR,Entretenimento,Vídeo,198198,62429,833,3133,841820,632425,2.29,21:00
2015,8,2015-08-01,YouTube,EducaOnline,Games,Vídeo,178173,8847,2725,5694,1200235,788408,4.5,08:00
2015,8,2015-08-01,LinkedIn,TechBrasil,Tecnologia,Stories,66722,38671,2363,2826,183852,1337077,5.78,18:00
2015,8,2015-08-01,TikTok,GamesBR,Entretenimento,Carrossel,869297,23788,2594,6982,1092599,1201745,7.63,08:00
2015,8,2015-08-01,LinkedIn,TechBrasil,Games,Stories,54258,44854,20,4653,1109547,300408,8.61,21:00
2015,8,2015-08-01,Instagram,ModaHoje,Games,Imagem,283704,33722,3809,3113,978239,1844996,1.55,21:00
2015,8,2015-08-01,Instagram,TechBrasil,Entretenimento,Vídeo,986393,73286,1181,5820,353982,586919,1.14,21:00
2015,8,2015-08-01,Instagram,GamesBR,Tecnologia,Imagem,281924,26626,2734,7678,731896,1455193,10.13,08:00
2015,8,2015-08-01,Instagram,GamesBR,Entretenimento,Live,98810,4539,4448,9285,736023,1007932,5.8,21:00
2015,8,2015-08-01,Instagram,TechBrasil,Entretenimento,Live,927358,5354,424,5052,1284304,1620054,3.85,21:00
2015,8,2015-08-01,X,ModaHoje,Games,Live,345920,61820,2117,3676,1296647,82816,3.42,08:00
2015,8,2015-08-01,TikTok,ModaHoje,Entretenimento,Live,341736,78723,17,819,1481793,1373845,9.6,21:00
2015,8,2015-08-01,Instagram,ModaHoje,Educação,Live,506759,63196,1106,5889,1664294,1168948,8.72,08:00
2015,8,2015-08-01,Facebook,ModaHoje,Educação,Imagem,481047,64614,3530,3536,25043,840538,10.97,18:00
2015,8,2015-08-01,Instagram,ModaHoje,Tecnologia,Carrossel,672111,49554,402,9057,960509,141122,2.1,21:00
2015,8,2015-08-01,YouTube,GamesBR,Educação,Carrossel,623005,63806,2053,4960,259016,1908117,5.0,21:00
2015,8,2015-08-01,Facebook,EducaOnline,Tecnologia,Imagem,195963,7495,4248,9156,1858094,1508411,5.72,08:00
2015,8,2015-08-01,X,GamesBR,Entretenimento,Imagem,667789,43414,1526,9364,1291268,110214,5.2,21:00
2015,8,2015-08-01,TikTok,EducaOnline,Games,Vídeo,432456,59427,3831,4878,487395,1142127,4.68,12:00
2015,8,2015-08-01,LinkedIn,GamesBR,Educação,Imagem,508849,33352,882,8474,973754,1247452,4.03,08:00
2015,9,2015-09-01,YouTube,EducaOnline,Educação,Carrossel,403431,71325,3515,6288,382042,1447615,11.93,21:00
2015,9,2015-09-01,TikTok,EducaOnline,Entretenimento,Live,632714,29012,3311,3075,40801,2396999,1.61,08:00
2015,9,2015-09-01,Facebook,EducaOnline,Entretenimento,Stories,768014,56473,4839,3092,152616,2462112,0.88,18:00
2015,9,2015-09-01,Instagram,GamesBR,Entretenimento,Imagem,112999,76977,3493,5472,399824,1583361,4.54,21:00
2015,9,2015-09-01,TikTok,TechBrasil,Games,Imagem,375733,18538,3989,9757,199915,1724816,5.53,18:00
2015,9,2015-09-01,TikTok,GamesBR,Entretenimento,Vídeo,498831,32924,475,8547,37665,1499311,7.15,21:00
2015,9,2015-09-01,TikTok,ModaHoje,Games,Stories,273835,64409,2218,9850,1413020,702858,0.97,08:00
2015,9,2015-09-01,Facebook,EducaOnline,Tecnologia,Vídeo,567338,68097,4893,6530,527499,1920792,6.52,12:00
2015,9,2015-09-01,Instagram,GamesBR,Entretenimento,Stories,854625,36838,2622,8352,603022,260358,4.6,12:00
2015,9,2015-09-01,LinkedIn,GamesBR,Games,Stories,394835,6466,2015,7656,1150943,67546,1.82,21:00
2015,9,2015-09-01,X,EducaOnline,Tecnologia,Stories,491105,34198,2793,1521,1814552,1907837,11.8,18:00
2015,9,2015-09-01,Facebook,ModaHoje,Entretenimento,Live,904438,66434,4049,8885,1387300,2386987,10.52,21:00
2015,9,2015-09-01,TikTok,ModaHoje,Games,Stories,376569,49482,4220,7377,386681,708052,5.34,12:00
2015,9,2015-09-01,Facebook,EducaOnline,Educação,Stories,84842,79442,1450,3571,231669,856721,2.69,08:00
2015,9,2015-09-01,TikTok,ModaHoje,Tecnologia,Live,131000,30695,1807,3910,882349,97216,1.95,08:00
2015,9,2015-09-01,YouTube,EducaOnline,Games,Live,571757,65342,4832,9553,1326632,2453796,2.74,08:00
2015,9,2015-09-01,Facebook,ModaHoje,Tecnologia,Stories,213256,54522,3831,1450,394402,2089981,12.0,08:00
2015,9,2015-09-01,Facebook,EducaOnline,Educação,Stories,724385,35629,4101,2028,1288744,1764570,1.73,12:00
2015,9,2015-09-01,X,EducaOnline,Educação,Stories,511596,47170,1993,2906,1560739,1296505,5.73,21:00
2015,9,2015-09-01,Instagram,ModaHoje,Educação,Vídeo,178822,38748,194,5394,1414496,900419,3.6,12:00
2015,9,2015-09-01,X,ModaHoje,Educação,Vídeo,352368,70126,4586,7824,1565722,990747,6.18,21:00
2015,9,2015-09-01,Facebook,ModaHoje,Tecnologia,Carrossel,490032,67567,2188,3963,686502,1317946,2.84,21:00
2015,9,2015-09-01,TikTok,ModaHoje,Tecnologia,Stories,996705,43253,2275,962,587083,1543493,7.25,21:00
2015,9,2015-09-01,YouTube,GamesBR,Educação,Imagem,606186,73049,4615,5807,21384,1527768,4.24,21:00
2015,9,2015-09-01,Instagram,GamesBR,Tecnologia,Vídeo,330361,63771,1288,7397,591501,1700111,3.74,18:00
2015,9,2015-09-01,X,ModaHoje,Educação,Carrossel,484154,68950,4742,108,259512,1544849,7.93,21:00
2015,9,2015-09-01,Facebook,EducaOnline,Educação,Imagem,498600,28557,679,6727,934768,944518,2.67,12:00
2015,9,2015-09-01,LinkedIn,GamesBR,Educação,Carrossel,359682,7551,2982,5579,963556,473013,7.31,18:00
2015,9,2015-09-01,TikTok,ModaHoje,Entretenimento,Carrossel,806140,27992,4565,7199,1809700,1860137,5.26,08:00
2015,9,2015-09-01,LinkedIn,ModaHoje,Educação,Carrossel,458723,9617,2620,5566,129739,541182,8.98,08:00
2015,9,2015-09-01,Facebook,ModaHoje,Educação,Stories,623564,75996,1455,7468,179088,194786,6.51,21:00
2015,9,2015-09-01,Facebook,TechBrasil,Tecnologia,Stories,918464,48613,880,7778,892439,2466984,6.74,21:00
2015,9,2015-09-01,YouTube,ModaHoje,Tecnologia,Live,670280,11639,4680,8494,58499,1444663,4.43,21:00
2015,9,2015-09-01,Facebook,ModaHoje,Entretenimento,Live,141905,36076,1978,8564,1860094,2320799,6.96,21:00
2015,9,2015-09-01,X,EducaOnline,Educação,Stories,579274,46366,2585,4652,1820836,1589429,5.02,18:00
2015,9,2015-09-01,LinkedIn,EducaOnline,Educação,Imagem,129487,54366,4729,5835,484705,2087961,4.62,12:00
2015,9,2015-09-01,LinkedIn,EducaOnline,Educação,Vídeo,107161,21911,4927,4349,856933,789359,3.15,08:00
2015,10,2015-10-01,LinkedIn,GamesBR,Tecnologia,Stories,367458,42459,3987,9638,213885,1308459,9.79,21:00
2015,10,2015-10-01,YouTube,ModaHoje,Games,Carrossel,458348,51915,1643,3257,464533,250304,1.54,08:00
2015,10,2015-10-01,YouTube,EducaOnline,Tecnologia,Imagem,614222,16346,4730,2954,1938172,1266003,7.96,18:00
2015,10,2015-10-01,X,GamesBR,Tecnologia,Vídeo,800242,9899,2693,7752,900307,380728,11.8,21:00
2015,10,2015-10-01,Instagram,GamesBR,Tecnologia,Carrossel,566206,2455,3946,2828,461076,79050,7.75,21:00
2015,10,2015-10-01,LinkedIn,GamesBR,Tecnologia,Live,818749,43424,1643,8178,793072,616255,0.5,18:00
2015,10,2015-10-01,Instagram,GamesBR,Educação,Carrossel,213547,50744,1154,6486,279319,1351273,5.23,08:00
2015,10,2015-10-01,TikTok,GamesBR,Entretenimento,Stories,369938,63730,4885,5029,154325,1769969,2.7,21:00
2015,10,2015-10-01,Instagram,TechBrasil,Entretenimento,Carrossel,553992,16568,3198,4579,1404066,245350,8.16,21:00
2015,10,2015-10-01,TikTok,ModaHoje,Tecnologia,Carrossel,877750,50171,4613,7543,294431,1992755,9.94,21:00
2015,10,2015-10-01,LinkedIn,TechBrasil,Entretenimento,Carrossel,889249,13398,2476,7763,66344,1882441,3.49,08:00
2015,10,2015-10-01,TikTok,EducaOnline,Tecnologia,Live,991456,3645,1236,1047,1412031,2217801,3.33,12:00
2015,10,2015-10-01,TikTok,GamesBR,Entretenimento,Stories,174272,33755,3155,7118,1683824,684641,10.23,08:00
2015,10,2015-10-01,YouTube,TechBrasil,Games,Vídeo,297793,65599,2546,6925,1442822,1512833,2.09,21:00
2015,10,2015-10-01,Facebook,TechBrasil,Tecnologia,Imagem,814564,56289,1841,4126,1493564,1466929,11.46,12:00
2015,10,2015-10-01,X,TechBrasil,Educação,Stories,821070,52111,1775,4373,334287,2231418,5.26,21:00
2015,10,2015-10-01,LinkedIn,TechBrasil,Educação,Imagem,230902,15386,366,1219,133884,2139947,5.59,08:00
2015,10,2015-10-01,X,EducaOnline,Entretenimento,Live,681090,60460,2175,6816,814206,1239668,11.97,08:00
2015,10,2015-10-01,LinkedIn,ModaHoje,Educação,Vídeo,806644,1287,1442,3200,1841938,324004,9.63,08:00
2015,10,2015-10-01,Instagram,TechBrasil,Educação,Vídeo,825773,39602,3480,2058,1800005,603262,11.3,12:00
2015,10,2015-10-01,YouTube,GamesBR,Educação,Live,31514,67772,530,8818,525931,1533418,3.08,12:00
2015,10,2015-10-01,X,TechBrasil,Games,Vídeo,199396,9990,2009,5043,1450366,512480,2.88,08:00
2015,10,2015-10-01,YouTube,GamesBR,Entretenimento,Carrossel,696375,64003,3001,8792,208226,2376931,5.17,18:00
2015,10,2015-10-01,Facebook,EducaOnline,Educação,Vídeo,95894,38664,3141,1048,607313,1575035,3.99,21:00
2015,10,2015-10-01,Facebook,EducaOnline,Educação,Vídeo,85187,56900,3797,3114,1098043,815698,7.97,18:00
2015,10,2015-10-01,TikTok,EducaOnline,Educação,Stories,762522,62337,3982,7418,22964,2314126,8.19,12:00
2015,10,2015-10-01,TikTok,ModaHoje,Educação,Carrossel,936150,66285,799,6533,1037684,488323,3.97,08:00
2015,10,2015-10-01,Instagram,TechBrasil,Educação,Vídeo,734296,46051,1914,9625,1561784,1252785,6.59,21:00
2015,10,2015-10-01,LinkedIn,EducaOnline,Entretenimento,Carrossel,394289,34712,4884,3782,718126,439675,9.02,12:00
2015,10,2015-10-01,YouTube,ModaHoje,Games,Carrossel,500286,37367,4836,2707,237640,921153,1.23,08:00
2015,10,2015-10-01,X,TechBrasil,Entretenimento,Imagem,298344,36187,545,8043,631548,798998,5.48,12:00
2015,10,2015-10-01,TikTok,EducaOnline,Games,Live,929391,34483,753,8403,1840486,1402706,8.15,08:00
2015,10,2015-10-01,X,TechBrasil,Entretenimento,Live,668468,6275,3830,6220,150474,1588816,3.93,18:00
2015,10,2015-10-01,X,GamesBR,Games,Stories,467279,54151,4025,7577,1071155,2330096,11.69,12:00
2015,10,2015-10-01,Instagram,TechBrasil,Tecnologia,Stories,733185,14598,2207,4500,1344068,878826,4.56,21:00
2015,10,2015-10-01,X,EducaOnline,Entretenimento,Vídeo,717835,66053,4342,5229,1447551,548670,6.22,21:00
2015,10,2015-10-01,YouTube,EducaOnline,Games,Carrossel,267874,59660,2023,9895,1737167,285970,0.95,18:00
2015,11,2015-11-01,TikTok,EducaOnline,Tecnologia,Vídeo,742452,46231,1601,2326,14293,1430548,1.58,18:00
2015,11,2015-11-01,TikTok,TechBrasil,Tecnologia,Carrossel,820635,36184,13,7298,248220,1151822,1.23,08:00
2015,11,2015-11-01,Instagram,GamesBR,Entretenimento,Stories,291086,55191,2554,9336,1285557,2142745,5.17,21:00
2015,11,2015-11-01,Facebook,EducaOnline,Educação,Live,611046,9778,4167,6658,408555,494407,6.28,18:00
2015,11,2015-11-01,X,TechBrasil,Tecnologia,Live,499813,3051,60,2658,1643522,742458,11.07,12:00
2015,11,2015-11-01,X,TechBrasil,Tecnologia,Vídeo,154377,67880,880,2565,1034326,1654974,8.63,08:00
2015,11,2015-11-01,TikTok,EducaOnline,Entretenimento,Imagem,666727,22226,718,6627,1702451,1729941,11.19,21:00
2015,11,2015-11-01,Facebook,EducaOnline,Tecnologia,Live,95668,9047,780,8045,1678942,1397160,10.91,21:00
2015,11,2015-11-01,YouTube,TechBrasil,Tecnologia,Live,549258,62271,998,4640,585222,2083251,9.76,18:00
2015,11,2015-11-01,X,GamesBR,Tecnologia,Stories,752558,67981,3646,4121,1104866,512115,2.72,08:00
2015,11,2015-11-01,YouTube,ModaHoje,Entretenimento,Carrossel,419725,76823,2277,652,1732410,2449174,2.04,08:00
2015,11,2015-11-01,Facebook,GamesBR,Educação,Imagem,904262,77041,3816,26,1848763,2492113,8.74,18:00
2015,11,2015-11-01,LinkedIn,ModaHoje,Games,Vídeo,869546,26864,2393,2353,1751097,819395,11.63,18:00
2015,11,2015-11-01,TikTok,GamesBR,Educação,Carrossel,468097,45418,1619,1123,138859,1024388,2.74,08:00
2015,11,2015-11-01,X,EducaOnline,Games,Live,703273,11362,4611,6755,1964839,450099,6.35,08:00
2015,11,2015-11-01,X,ModaHoje,Games,Vídeo,147949,16288,1620,8381,1646206,2202056,8.15,08:00
2015,11,2015-11-01,YouTube,GamesBR,Entretenimento,Stories,660184,63963,2940,1960,1344080,192273,10.27,18:00
2015,11,2015-11-01,X,EducaOnline,Tecnologia,Live,636490,76229,2019,8492,1868734,903387,8.39,18:00
2015,11,2015-11-01,TikTok,GamesBR,Educação,Imagem,494896,51722,3708,8806,1042793,1723162,4.01,18:00
2015,11,2015-11-01,Facebook,EducaOnline,Games,Stories,501715,61627,3542,1598,520713,2433055,0.86,18:00
2015,11,2015-11-01,X,EducaOnline,Tecnologia,Stories,647328,862,595,1964,1898981,859922,3.09,12:00
2015,11,2015-11-01,Facebook,EducaOnline,Entretenimento,Vídeo,637289,47228,2686,6728,1435439,820243,3.45,08:00
2015,11,2015-11-01,LinkedIn,EducaOnline,Educação,Stories,35203,46823,2785,2963,1419237,1006545,7.9,12:00
2015,11,2015-11-01,YouTube,ModaHoje,Entretenimento,Imagem,703214,24066,1376,9539,1516779,308567,4.05,21:00
2015,11,2015-11-01,Facebook,ModaHoje,Tecnologia,Imagem,281768,41250,2471,8949,1352999,242017,3.13,21:00
2015,11,2015-11-01,TikTok,ModaHoje,Educação,Carrossel,516316,33294,3645,70,5428,1320707,4.44,12:00
2015,11,2015-11-01,YouTube,TechBrasil,Entretenimento,Vídeo,744578,1395,2705,4710,718178,72185,7.17,08:00
2015,11,2015-11-01,LinkedIn,EducaOnline,Games,Stories,841087,64123,3695,3695,319632,612572,10.74,18:00
2015,11,2015-11-01,Instagram,GamesBR,Games,Vídeo,503776,12442,1384,1256,1584421,1084737,5.44,21:00
2015,11,2015-11-01,Instagram,EducaOnline,Educação,Vídeo,477517,2776,1975,3320,600160,1770297,7.47,12:00
2015,11,2015-11-01,Facebook,ModaHoje,Entretenimento,Vídeo,917066,45078,4223,7375,1365018,585215,4.21,12:00
2015,11,2015-11-01,TikTok,GamesBR,Games,Vídeo,883224,59259,1493,4741,162851,1301359,2.98,21:00
2015,11,2015-11-01,TikTok,ModaHoje,Educação,Vídeo,331487,35366,2975,9427,1666687,1535412,10.42,18:00
2015,11,2015-11-01,Facebook,EducaOnline,Games,Stories,634821,1700,3223,3515,253820,2467789,8.21,12:00
2015,11,2015-11-01,YouTube,EducaOnline,Games,Carrossel,643245,76066,2521,2305,1798601,155236,2.67,18:00
2015,11,2015-11-01,TikTok,ModaHoje,Educação,Carrossel,23306,24035,4802,3900,1770973,1408986,2.11,21:00
2015,11,2015-11-01,TikTok,GamesBR,Games,Carrossel,248551,32083,718,9308,1474004,1969782,8.39,18:00
2015,12,2015-12-01,Facebook,TechBrasil,Educação,Carrossel,783849,12504,1827,8490,1953368,603029,7.59,12:00
2015,12,2015-12-01,LinkedIn,EducaOnline,Games,Imagem,405767,1853,734,2492,960293,191678,8.25,18:00
2015,12,2015-12-01,Instagram,ModaHoje,Games,Vídeo,181404,52847,4297,1229,1555722,367909,4.7,18:00
2015,12,2015-12-01,YouTube,TechBrasil,Entretenimento,Stories,743052,31393,1531,5131,1625129,1613863,6.76,18:00
2015,12,2015-12-01,X,GamesBR,Educação,Live,289860,25815,1427,7537,1358879,655004,4.07,21:00
2015,12,2015-12-01,Instagram,EducaOnline,Tecnologia,Vídeo,259338,11508,4358,8598,1370388,1332011,4.57,21:00
2015,12,2015-12-01,Instagram,ModaHoje,Educação,Vídeo,486934,38303,3598,495,940884,1234156,8.86,18:00
2015,12,2015-12-01,Instagram,EducaOnline,Entretenimento,Live,793882,73902,1485,3239,630592,2132682,11.33,21:00
2015,12,2015-12-01,TikTok,TechBrasil,Educação,Vídeo,649600,41197,4643,2451,1530444,1586701,11.95,21:00
2015,12,2015-12-01,Facebook,GamesBR,Entretenimento,Live,886925,71764,3657,3095,1005546,2291063,7.8,21:00
2015,12,2015-12-01,YouTube,EducaOnline,Tecnologia,Imagem,929397,73673,768,6779,436035,668455,5.2,18:00
2015,12,2015-12-01,YouTube,EducaOnline,Entretenimento,Carrossel,595555,44549,4907,5803,1444706,410026,1.88,21:00
2015,12,2015-12-01,TikTok,ModaHoje,Tecnologia,Imagem,823334,30819,1188,1509,826547,1376768,6.78,12:00
2015,12,2015-12-01,Instagram,ModaHoje,Games,Live,236096,40247,536,4611,1085576,1542788,2.89,12:00
2015,12,2015-12-01,TikTok,TechBrasil,Educação,Stories,398644,19352,413,709,1178738,1311740,5.04,12:00
2015,12,2015-12-01,TikTok,TechBrasil,Entretenimento,Imagem,59460,39556,3336,8101,232371,2117943,1.66,08:00
2015,12,2015-12-01,YouTube,TechBrasil,Tecnologia,Stories,165774,32324,4320,3080,1169126,1292373,6.23,18:00
2015,12,2015-12-01,LinkedIn,EducaOnline,Tecnologia,Imagem,77798,35076,2698,5620,1768635,41801,6.06,21:00
2015,12,2015-12-01,LinkedIn,ModaHoje,Educação,Carrossel,637059,19028,4687,2181,1457628,420219,6.52,08:00
2015,12,2015-12-01,Facebook,TechBrasil,Educação,Vídeo,515465,1212,1173,5611,1751964,546307,2.62,08:00
2015,12,2015-12-01,YouTube,TechBrasil,Tecnologia,Carrossel,258328,76898,4018,5402,1287431,2029185,7.08,21:00
2015,12,2015-12-01,X,ModaHoje,Games,Vídeo,240449,70318,160,5076,1534988,1033549,2.79,21:00
2015,12,2015-12-01,YouTube,EducaOnline,Tecnologia,Live,429679,9749,1600,8885,589547,1906645,0.98,08:00
2015,12,2015-12-01,LinkedIn,TechBrasil,Games,Live,485302,14166,2749,9939,192778,414606,2.07,08:00
2015,12,2015-12-01,YouTube,TechBrasil,Games,Live,202834,24420,880,615,541877,994313,0.94,18:00
2015,12,2015-12-01,X,ModaHoje,Games,Stories,661897,41887,3386,1757,355713,104910,4.66,18:00
2015,12,2015-12-01,Facebook,EducaOnline,Entretenimento,Carrossel,521397,58020,144,4274,195081,1317490,7.29,12:00
2015,12,2015-12-01,Facebook,GamesBR,Tecnologia,Imagem,198106,40053,3056,2912,184810,2075505,11.75,18:00
2015,12,2015-12-01,X,TechBrasil,Entretenimento,Stories,543159,71266,691,3088,314204,414837,11.65,08:00
